20150301	2015-03-14	2015-03-21	364.2
20150301	2015-03-14	2015-03-22	748.2
20150301	2015-03-14	2015-03-23	615.6
20150301	2015-03-14	2015-03-26	507.2
20150301	2015-03-14	2015-03-27	678.2
20150301	2015-03-15	2015-03-15	623.1
20150301	2015-03-15	2015-03-16	410.2
20150301	2015-03-15	2015-03-17	450.2
20150301	2015-03-15	2015-03-18	373.2
20150301	2015-03-15	2015-03-19	367.6
20150301	2015-03-15	2015-03-20	410.2
20150301	2015-03-15	2015-03-21	353.2
20150301	2015-03-15	2015-03-22	580.68
20150301	2015-03-15	2015-03-23	535.7
20150301	2015-03-15	2015-03-24	400.2
20150301	2015-03-15	2015-03-26	473.2
20150301	2015-03-15	2015-03-29	527.2
20150301	2015-03-16	2015-03-16	356.03
20150301	2015-03-16	2015-03-19	367.6
20150301	2015-03-16	2015-03-20	450.2
20150301	2015-03-16	2015-03-21	364.2
20150301	2015-03-16	2015-03-22	492.2
20150301	2015-03-16	2015-03-23	507.45
20150301	2015-03-16	2015-03-24	364.2
20150301	2015-03-16	2015-03-25	364.2
20150301	2015-03-16	2015-03-26	364.2
20150301	2015-03-16	2015-04-13	358.2
20150301	2015-03-17	2015-03-18	367.6
20150301	2015-03-17	2015-03-19	373.2
20150301	2015-03-17	2015-03-21	373.2
20150301	2015-03-17	2015-03-22	364.2
20150301	2015-03-17	2015-03-23	493.7
20150301	2015-03-17	2015-03-24	364.2
20150301	2015-03-17	2015-04-17	397.7
20150301	2015-03-18	2015-03-18	367.6
20150301	2015-03-18	2015-03-21	664.85
20150301	2015-03-18	2015-03-22	497.2
20150301	2015-03-18	2015-03-23	460.2
20150301	2015-03-18	2015-03-24	364.2
20150301	2015-03-18	2015-03-25	364.2
20150301	2015-03-18	2015-03-26	393.2
20150301	2015-03-18	2015-03-28	553.2
20150301	2015-03-19	2015-03-21	648.2
20150301	2015-03-19	2015-03-22	464.95
20150301	2015-03-19	2015-03-23	364.2
20150301	2015-03-19	2015-03-25	341.4
20150301	2015-03-19	2015-03-26	364.2
20150301	2015-03-19	2015-03-27	480.2
20150301	2015-03-19	2015-03-28	593.2
20150301	2015-03-19	2015-03-29	508.2
20150301	2015-03-19	2015-03-30	369.36
20150301	2015-03-19	2015-04-13	358.2
20150301	2015-03-20	2015-03-20	497.1
20150301	2015-03-20	2015-03-21	664.85
20150301	2015-03-20	2015-03-22	497.2
20150301	2015-03-20	2015-03-23	485.2
20150301	2015-03-20	2015-03-24	364.2
20150301	2015-03-20	2015-03-25	364.2
20150301	2015-03-20	2015-03-26	353.2
20150301	2015-03-20	2015-03-27	587.2
20150301	2015-03-20	2015-03-28	593.2
20150301	2015-03-20	2015-03-29	364.2
20150301	2015-03-20	2015-03-30	383.2
20150301	2015-03-20	2015-04-18	378.53
20150301	2015-03-21	2015-03-22	497.2
20150301	2015-03-21	2015-03-23	460.2
20150301	2015-03-21	2015-03-25	348.2
20150301	2015-03-21	2015-03-28	374.2
20150301	2015-03-21	2015-03-29	355.2
20150301	2015-03-21	2015-03-30	406.2
20150301	2015-03-21	2015-04-02	383.2
20150301	2015-03-21	2015-04-11	348.2
20150301	2015-03-21	2015-04-18	397.7
20150301	2015-03-21	2015-04-21	364.2
20150301	2015-03-22	2015-03-22	641.6
20150301	2015-03-22	2015-03-23	355.2
20150301	2015-03-22	2015-03-26	406.2
20150301	2015-03-22	2015-03-27	439.2
20150301	2015-03-22	2015-03-28	499.2
20150301	2015-03-22	2015-03-29	499.2
20150301	2015-03-22	2015-03-30	393.2
20150301	2015-03-22	2015-04-14	350.2
20150301	2015-03-22	2015-04-21	350.2
20150301	2015-03-22	2015-09-01	343.2
20150301	2015-03-23	2015-03-25	355.2
20150301	2015-03-23	2015-03-26	387.2
20150301	2015-03-23	2015-03-28	544.2
20150301	2015-03-23	2015-03-29	499.2
20150301	2015-03-23	2015-03-30	355.2
